7.373965999999999577e-01,1.246451999999999977e-01,3.606986999999999832e-01,5.429540000000000061e-02,6.170380000000000309e-02
8.933832000000000439e-01,1.621441999999999883e-01,3.765302999999999845e-01,4.409140000000000281e-02,6.191479999999999900e-02
6.928665999999999991e-01,1.901739000000000068e-01,2.688478999999999730e-01,6.176550000000000096e-02,4.637550000000000006e-02
3.511050000000000004e-01,4.746589999999999837e-02,2.368711000000000011e-01,4.164960000000000190e-02,3.120529999999999832e-02
8.092669000000000112e-01,1.104571000000000025e-01,3.164524000000000226e-01,4.607880000000000309e-02,4.213599999999999984e-02
7.667165999999999704e-01,1.771630999999999900e-01,3.476137000000000254e-01,4.776160000000000128e-02,3.334109999999999852e-02
8.566956999999999489e-01,2.589303000000000021e-01,3.789121999999999768e-01,2.624949999999999853e-02,4.951900000000000052e-02
6.714963000000000459e-01,1.104540999999999995e-01,2.880025999999999975e-01,2.839830000000000132e-02,3.155089999999999978e-02
4.202172000000000129e-01,8.080859999999999432e-02,2.576620000000000021e-01,3.295839999999999881e-02,4.593950000000000117e-02
3.703852999999999729e-01,7.047440000000000648e-02,2.220171999999999979e-01,3.031379999999999839e-02,3.618240000000000345e-02
3.831560999999999995e-01,8.551390000000000380e-02,2.042215000000000003e-01,2.606670000000000167e-02,8.221900000000000736e-03
4.390156000000000058e-01,6.046180000000000304e-02,2.607979000000000269e-01,2.492019999999999999e-02,3.890040000000000164e-02
5.378262000000000320e-01,1.142598999999999976e-01,2.844878000000000129e-01,3.055429999999999952e-02,1.630799999999999958e-02
5.692698000000000480e-01,8.824970000000000037e-02,3.127963999999999745e-01,4.891820000000000196e-02,3.688539999999999874e-02
6.853932999999999831e-01,1.469880000000000075e-01,3.392988000000000115e-01,4.006470000000000170e-02,6.295929999999999582e-02
7.317922999999999512e-01,1.001004999999999950e-01,2.968551999999999857e-01,5.065519999999999745e-02,3.876729999999999760e-02
6.147095999999999671e-01,1.104771999999999976e-01,2.368379999999999930e-01,3.314600000000000185e-02,5.593109999999999749e-02
4.510897999999999852e-01,1.037422000000000066e-01,2.449253999999999876e-01,2.732839999999999922e-02,4.866299999999999792e-02
5.230306999999999595e-01,1.111255000000000021e-01,3.661954000000000042e-01,3.789889999999999926e-02,4.938440000000000191e-02
5.014366000000000101e-01,1.731981999999999966e-01,3.151202000000000170e-01,3.280229999999999951e-02,3.640009999999999774e-02
5.840184999999999960e-01,1.904049999999999909e-01,3.269231000000000220e-01,4.562540000000000345e-02,6.991319999999999479e-02
5.095113999999999477e-01,1.357007000000000074e-01,3.182227000000000250e-01,4.374240000000000073e-02,6.814009999999999512e-02
5.590473999999999721e-01,1.958062999999999887e-01,3.901446000000000081e-01,3.115640000000000076e-02,3.910330000000000056e-02
6.389903000000000111e-01,1.422663999999999873e-01,3.356732000000000049e-01,2.861750000000000058e-02,6.084040000000000281e-02
4.889948000000000072e-01,1.509650999999999910e-01,2.970354000000000050e-01,3.254030000000000117e-02,5.204589999999999911e-02
5.610465999999999509e-01,1.679025000000000101e-01,3.765542000000000056e-01,2.941629999999999939e-02,5.354439999999999894e-02
4.949484000000000106e-01,1.642745999999999928e-01,3.102228000000000208e-01,5.604329999999999729e-02,8.458960000000000090e-02
5.900480000000000169e-01,1.995886000000000049e-01,3.226262999999999770e-01,5.574889999999999707e-02,8.260629999999999362e-02
6.328386999999999762e-01,2.017050999999999983e-01,3.546103999999999923e-01,3.617340000000000139e-02,9.574119999999999853e-02
7.551136000000000514e-01,1.760064000000000073e-01,3.975066999999999906e-01,8.511499999999999622e-02,6.454609999999999514e-02
7.269723000000000157e-01,1.419655999999999973e-01,3.161974000000000173e-01,6.519419999999999382e-02,7.858249999999999957e-02
5.357513000000000414e-01,9.667539999999999467e-02,3.142622999999999944e-01,4.330579999999999846e-02,7.615750000000000297e-02
6.323313999999999879e-01,1.612262999999999891e-01,3.866173999999999999e-01,4.237980000000000219e-02,7.601639999999999786e-02
5.703422000000000214e-01,1.914835000000000009e-01,3.453435000000000255e-01,6.163389999999999841e-02,6.893259999999999665e-02
6.541242999999999919e-01,2.064584999999999892e-01,3.922709999999999808e-01,2.673870000000000066e-02,7.499160000000000548e-02
6.395752999999999577e-01,1.933844000000000118e-01,3.878469999999999973e-01,6.282010000000000371e-02,5.685649999999999732e-02
7.309748000000000356e-01,1.524050000000000127e-01,3.993077999999999905e-01,5.701679999999999943e-02,5.980049999999999949e-02
1.244359800000000016e+00,1.732750999999999875e-01,4.451855000000000118e-01,9.120290000000000341e-02,1.310300000000000076e-01
6.167477999999999572e-01,1.346204000000000012e-01,2.734616000000000269e-01,3.439740000000000159e-02,5.388529999999999709e-02
6.247985999999999818e-01,1.878905999999999910e-01,3.619972000000000190e-01,6.016930000000000195e-02,7.428899999999999393e-02
6.214914000000000271e-01,1.998092999999999952e-01,3.776611999999999747e-01,6.544659999999999367e-02,7.253199999999999925e-02
6.582464000000000093e-01,1.934357999999999911e-01,3.391199999999999770e-01,7.417619999999999769e-02,6.603910000000000335e-02
6.893647999999999998e-01,1.587737999999999927e-01,4.481308999999999987e-01,5.903590000000000226e-02,7.469979999999999676e-02
6.335703000000000307e-01,1.813523999999999969e-01,3.952565000000000106e-01,6.896430000000000615e-02,6.374470000000000136e-02
6.545838000000000489e-01,1.852901999999999882e-01,3.492024000000000239e-01,7.612119999999999997e-02,6.083979999999999944e-02
6.207449000000000439e-01,5.523680000000000256e-02,2.746337999999999835e-01,3.494599999999999790e-02,8.407259999999999733e-02
6.455575000000000063e-01,2.243633999999999906e-01,3.912781000000000176e-01,6.116320000000000090e-02,7.538140000000000118e-02
6.216471000000000080e-01,1.341156000000000015e-01,3.905657000000000156e-01,6.079940000000000344e-02,5.682500000000000051e-02
6.723561999999999594e-01,1.388765000000000138e-01,4.082547999999999733e-01,6.609210000000000085e-02,6.326080000000000592e-02
7.000691999999999471e-01,1.312475999999999920e-01,4.522915000000000130e-01,5.259189999999999698e-02,7.880310000000000092e-02
6.705050000000000177e-01,1.555259999999999976e-01,3.963580999999999910e-01,4.858090000000000325e-02,7.048100000000000198e-02
6.095462000000000380e-01,1.517178999999999889e-01,3.718651000000000040e-01,4.814199999999999730e-02,4.513679999999999776e-02
4.593851999999999935e-01,1.339201999999999892e-01,2.716890000000000138e-01,5.644020000000000287e-02,8.523699999999999333e-02
5.029865000000000030e-01,1.527748999999999913e-01,3.811512000000000233e-01,7.404489999999999683e-02,8.753429999999999545e-02
5.442717999999999723e-01,2.065973000000000115e-01,3.771669000000000271e-01,4.123919999999999669e-02,9.894310000000000604e-02
7.309455000000000258e-01,1.987566000000000055e-01,3.935064999999999813e-01,8.003079999999999916e-02,7.531569999999999931e-02
5.631661000000000028e-01,3.205245999999999928e-01,4.612634999999999930e-01,4.402140000000000220e-02,1.254918999999999896e-01
6.627794000000000185e-01,2.663580999999999865e-01,4.688355000000000161e-01,8.706849999999999312e-02,1.245871000000000062e-01
6.076365000000000238e-01,1.239399999999999946e-01,3.910172000000000092e-01,6.096139999999999892e-02,1.070538999999999935e-01
6.216633000000000298e-01,1.034424000000000038e-01,3.071622999999999992e-01,2.549629999999999952e-02,4.743180000000000313e-02
5.959503999999999913e-01,1.595817999999999959e-01,3.929339000000000026e-01,5.579100000000000031e-02,5.040710000000000329e-02
5.427026000000000350e-01,1.376360000000000083e-01,4.144849999999999923e-01,3.185559999999999781e-02,4.779479999999999840e-02
5.857086999999999710e-01,1.624301999999999968e-01,4.324451999999999741e-01,2.821699999999999903e-02,7.237419999999999964e-02
5.846270000000000078e-01,2.031766000000000127e-01,4.151444000000000245e-01,2.236499999999999946e-02,4.433530000000000110e-02
6.415277000000000340e-01,1.172007000000000049e-01,4.247192000000000189e-01,6.189010000000000344e-02,5.851320000000000132e-02
9.752547000000000299e-01,1.974165999999999976e-01,4.177001000000000186e-01,4.639089999999999880e-02,8.751970000000000582e-02
5.302082999999999657e-01,1.636418000000000039e-01,3.334688000000000097e-01,3.282759999999999845e-02,5.616299999999999765e-02
5.292124999999999746e-01,1.669266000000000083e-01,4.222249000000000141e-01,7.491910000000000236e-02,6.550119999999999554e-02
6.099434999999999718e-01,1.217724000000000029e-01,4.029168000000000194e-01,3.468009999999999843e-02,4.357269999999999893e-02
5.993783000000000305e-01,2.104805999999999899e-01,3.902686000000000210e-01,2.395759999999999904e-02,4.430039999999999673e-02
5.630967999999999529e-01,1.493364000000000080e-01,4.115917000000000048e-01,2.202190000000000050e-02,4.116460000000000258e-02
5.631992999999999583e-01,2.273295999999999928e-01,4.037576999999999972e-01,2.927940000000000056e-02,1.172693999999999959e-01
5.342506000000000199e-01,2.172835999999999934e-01,3.704669999999999908e-01,4.929460000000000092e-02,7.377899999999999736e-02
5.444231000000000487e-01,2.008078000000000085e-01,2.811865000000000059e-01,5.157400000000000179e-02,5.213870000000000310e-02
5.631389999999999452e-01,1.670158999999999949e-01,4.891608000000000067e-01,5.441630000000000078e-02,9.604400000000000437e-02
5.708292000000000366e-01,2.055160000000000042e-01,3.933909999999999907e-01,2.812009999999999857e-02,9.083099999999999508e-02
5.342529999999999779e-01,1.970907000000000076e-01,4.506924999999999959e-01,4.903840000000000282e-02,6.509909999999999308e-02
6.403366000000000335e-01,2.866290000000000227e-01,3.414412000000000003e-01,5.680020000000000208e-02,7.299690000000000345e-02
6.519930000000000447e-01,2.616322999999999843e-01,4.514850999999999726e-01,3.138710000000000111e-02,6.282699999999999396e-02
4.790096999999999827e-01,2.256292000000000020e-01,4.269148999999999861e-01,3.193449999999999761e-02,5.925699999999999718e-02
4.945807999999999871e-01,2.001835999999999893e-01,3.478739000000000137e-01,3.734880000000000144e-02,8.345479999999999565e-02
6.600070000000000103e-01,2.203098000000000001e-01,3.735832000000000042e-01,4.026539999999999980e-02,9.373960000000000625e-02
6.962776999999999994e-01,2.244300999999999935e-01,4.409499000000000057e-01,2.963750000000000065e-02,6.395000000000000684e-02
8.112778000000000489e-01,2.315715000000000134e-01,4.536622000000000154e-01,3.866760000000000336e-02,7.866130000000000344e-02
6.077856999999999843e-01,2.451329999999999898e-01,3.988254999999999995e-01,4.727279999999999677e-02,6.708669999999999911e-02
6.906092999999999815e-01,2.754471000000000003e-01,4.493188000000000182e-01,3.652520000000000072e-02,1.128947000000000006e-01
5.985631000000000146e-01,2.840928999999999816e-01,4.021066999999999836e-01,5.361989999999999812e-02,8.417610000000000370e-02
4.511013999999999857e-01,2.528313999999999839e-01,3.312703000000000175e-01,5.261949999999999961e-02,7.964079999999999770e-02
6.635263000000000133e-01,3.596794999999999853e-01,4.668947999999999987e-01,6.721080000000000110e-02,8.659160000000000468e-02
6.461854000000000209e-01,2.716048999999999825e-01,4.151753000000000249e-01,6.937079999999999635e-02,7.524129999999999707e-02
6.196606999999999532e-01,2.360955000000000137e-01,4.457395000000000107e-01,5.314560000000000117e-02,6.690999999999999726e-02
6.922846000000000277e-01,2.178776000000000046e-01,5.088894000000000473e-01,6.002570000000000128e-02,1.042137999999999953e-01
6.043646000000000296e-01,3.234258999999999884e-01,5.078686999999999507e-01,9.311909999999999632e-02,1.036022000000000054e-01
5.765449999999999742e-01,2.340568000000000093e-01,4.215736999999999957e-01,7.434300000000000630e-02,1.134359000000000062e-01
5.677147999999999639e-01,2.115004000000000051e-01,3.684184999999999821e-01,9.264419999999999600e-02,1.055158000000000068e-01
5.922017000000000531e-01,2.411023999999999945e-01,4.367972999999999995e-01,8.429369999999999918e-02,7.015390000000000514e-02
6.497228999999999921e-01,1.753986999999999907e-01,4.716253999999999724e-01,7.878019999999999468e-02,9.231649999999999578e-02
6.284752000000000116e-01,2.331351000000000118e-01,4.560681999999999792e-01,6.804469999999999963e-02,7.478440000000000087e-02
7.429474000000000355e-01,2.622114999999999863e-01,5.727740000000000054e-01,8.942559999999999398e-02,1.035309999999999980e-01
5.546113999999999766e-01,2.288932999999999940e-01,3.008799999999999808e-01,8.205959999999999643e-02,8.603539999999999799e-02
4.265202000000000160e-01,2.132141999999999926e-01,3.359523999999999844e-01,5.140290000000000137e-02,7.883039999999999492e-02
4.597521999999999998e-01,1.819981999999999989e-01,3.907012000000000262e-01,3.299869999999999887e-02,7.453440000000000065e-02
5.600372999999999601e-01,1.934112000000000053e-01,4.000407999999999742e-01,5.794719999999999732e-02,8.208980000000000443e-02
5.181803999999999855e-01,1.851630999999999971e-01,4.626226999999999978e-01,4.877429999999999960e-02,7.446410000000000529e-02
5.055726999999999860e-01,2.765920000000000045e-01,4.882651000000000074e-01,5.826989999999999947e-02,1.049869999999999970e-01
5.932667999999999831e-01,2.417453999999999992e-01,4.360045000000000170e-01,3.830739999999999840e-02,8.263420000000000487e-02
6.310860999999999832e-01,2.474700999999999984e-01,4.321337000000000095e-01,7.933540000000000036e-02,1.029178000000000037e-01
5.500717000000000523e-01,2.191499000000000086e-01,4.403353999999999879e-01,5.646369999999999861e-02,6.391280000000000572e-02
4.614775999999999878e-01,2.340504999999999947e-01,3.252561999999999953e-01,6.588670000000000637e-02,7.648240000000000594e-02
5.626813000000000509e-01,2.315489000000000019e-01,4.861403000000000252e-01,6.362460000000000337e-02,9.000099999999999767e-02
6.560513000000000039e-01,2.829471000000000069e-01,4.897968999999999795e-01,8.627369999999999484e-02,7.775909999999999767e-02
5.300707000000000058e-01,2.632611999999999730e-01,4.967923000000000200e-01,6.740440000000000320e-02,8.113850000000000229e-02
5.990050999999999570e-01,2.354565000000000130e-01,5.032195999999999891e-01,7.398730000000000584e-02,7.232389999999999652e-02
6.259042000000000217e-01,2.714915999999999996e-01,4.729297000000000084e-01,5.699880000000000224e-02,8.513450000000000184e-02
5.233970000000000011e-01,2.682635999999999910e-01,4.519971999999999879e-01,6.383039999999999548e-02,7.689029999999999476e-02
4.782780999999999838e-01,1.931955999999999951e-01,3.923246000000000233e-01,7.281980000000000397e-02,7.229240000000000665e-02
6.062345000000000095e-01,2.210216999999999876e-01,5.592243999999999549e-01,8.056389999999999385e-02,1.069002000000000008e-01
6.128270000000000106e-01,2.007998000000000005e-01,4.252875999999999879e-01,7.297040000000000470e-02,1.163142000000000065e-01
5.846460999999999464e-01,2.531121000000000065e-01,5.584563000000000166e-01,6.722559999999999647e-02,6.498879999999999935e-02
5.176572000000000395e-01,2.356109000000000120e-01,4.997245000000000159e-01,5.006839999999999902e-02,6.937039999999999873e-02
6.048791000000000029e-01,2.516718000000000011e-01,5.064383000000000079e-01,5.858499999999999819e-02,7.054839999999999722e-02
5.745310999999999613e-01,2.638110000000000177e-01,4.100888999999999784e-01,7.470899999999999763e-02,5.907769999999999688e-02
4.784093999999999847e-01,2.477541000000000049e-01,3.962055999999999911e-01,7.285669999999999646e-02,7.215420000000000167e-02
5.602943000000000229e-01,3.036174999999999846e-01,4.631017000000000050e-01,7.706140000000000212e-02,9.489499999999999325e-02
5.815044999999999797e-01,2.717545000000000099e-01,5.268340999999999719e-01,5.619810000000000083e-02,1.045290999999999998e-01
5.613314000000000359e-01,2.912049999999999916e-01,4.586005000000000220e-01,5.986729999999999829e-02,5.074320000000000219e-02
5.030371000000000148e-01,2.745597000000000176e-01,4.725723000000000007e-01,8.860999999999999432e-02,9.026019999999999877e-02
1.125348000000000015e+00,4.943326000000000109e-01,6.412968999999999475e-01,7.243940000000000101e-02,1.049448000000000047e-01
5.719996999999999998e-01,2.488777000000000073e-01,5.224560000000000315e-01,5.489390000000000241e-02,7.486420000000000574e-02
5.166937000000000335e-01,1.882146000000000097e-01,3.566226000000000118e-01,5.378809999999999841e-02,1.230958999999999942e-01
5.366364999999999608e-01,2.272966999999999904e-01,4.575717999999999730e-01,3.589040000000000286e-02,6.802379999999999538e-02
5.656845999999999819e-01,1.678922999999999943e-01,3.979870999999999825e-01,4.272190000000000015e-02,9.298489999999999533e-02
5.404617999999999922e-01,1.650578000000000045e-01,4.177555000000000018e-01,3.310640000000000110e-02,7.562900000000000178e-02
5.345157999999999854e-01,1.699305999999999872e-01,3.435057999999999723e-01,3.423179999999999973e-02,6.913890000000000313e-02
4.172340999999999966e-01,1.054183000000000064e-01,2.500116000000000005e-01,1.663190000000000154e-02,7.197839999999999794e-02
4.251597999999999766e-01,1.165582000000000007e-01,1.115783000000000053e-01,2.123999999999999846e-02,5.874519999999999742e-02
2.126070999999999933e-01,4.594279999999999892e-02,0.000000000000000000e+00,1.213009999999999956e-02,4.570649999999999713e-02
1.473961000000000021e-01,6.591009999999999924e-02,3.706599999999999999e-03,6.918900000000000397e-03,1.648749999999999868e-02
1.194114000000000009e-01,6.597880000000000411e-02,3.115999999999999846e-03,5.584399999999999781e-03,4.322720000000000035e-02
1.029487000000000041e-01,4.040740000000000304e-02,0.000000000000000000e+00,7.433500000000000003e-03,2.208409999999999887e-02
1.459958000000000089e-01,5.972659999999999775e-02,9.968230000000000146e-02,6.073300000000000226e-03,3.972599999999999743e-02
1.083651000000000059e-01,5.925509999999999805e-02,1.901431000000000093e-01,3.974700000000000281e-03,3.414819999999999661e-02
1.681198999999999888e-01,7.263350000000000362e-02,2.613481000000000276e-01,2.529299999999999951e-02,4.447120000000000239e-02
2.408563999999999983e-01,1.141878999999999950e-01,2.575200999999999740e-01,3.392760000000000220e-02,5.545069999999999860e-02
2.722364999999999924e-01,1.183574000000000015e-01,2.848879999999999746e-01,2.449720000000000023e-02,7.121450000000000002e-02
3.488509000000000193e-01,1.586040999999999979e-01,3.095004000000000088e-01,3.457090000000000163e-02,6.933949999999999836e-02
2.960195999999999938e-01,1.815345999999999904e-01,3.507879999999999887e-01,3.420970000000000261e-02,8.027460000000000151e-02
4.073037999999999936e-01,2.163491999999999915e-01,3.529980999999999813e-01,3.547360000000000096e-02,1.053353999999999957e-01
4.919668999999999848e-01,2.125682000000000127e-01,3.503508000000000178e-01,5.616709999999999758e-02,8.737970000000000459e-02
4.683093999999999868e-01,2.323043999999999942e-01,2.886743999999999977e-01,6.052860000000000185e-02,8.905399999999999427e-02
4.983462000000000169e-01,1.705060999999999938e-01,3.894784000000000024e-01,4.536479999999999679e-02,9.090600000000000069e-02
4.774994000000000183e-01,2.239981000000000055e-01,3.640155999999999947e-01,5.276759999999999784e-02,7.199419999999999431e-02
4.958441000000000098e-01,2.041614999999999958e-01,4.423093000000000163e-01,5.912490000000000107e-02,5.025009999999999893e-02
4.838231000000000059e-01,2.617357000000000156e-01,3.912747999999999782e-01,7.271439999999999848e-02,8.881390000000000118e-02
4.313401000000000041e-01,2.013214000000000115e-01,5.026441000000000381e-01,5.537650000000000211e-02,5.068759999999999932e-02
5.107861999999999680e-01,2.526670999999999778e-01,5.752779000000000087e-01,6.668319999999999803e-02,9.174830000000000485e-02
4.729170999999999792e-01,2.386507999999999963e-01,5.088040000000000340e-01,5.936129999999999879e-02,1.367374000000000089e-01
5.260386999999999702e-01,2.178815000000000057e-01,4.774783000000000222e-01,6.694809999999999650e-02,1.167365999999999959e-01
4.935180000000000122e-01,2.820134999999999725e-01,5.213107000000000157e-01,6.518029999999999657e-02,1.023031999999999969e-01
4.659791999999999823e-01,2.601967000000000030e-01,4.973053000000000057e-01,6.489050000000000373e-02,5.967059999999999725e-02
5.034579999999999611e-01,2.248025999999999913e-01,4.245691999999999799e-01,5.552959999999999841e-02,1.077185999999999977e-01
5.261814999999999687e-01,2.710950999999999778e-01,4.891588000000000047e-01,8.191660000000000608e-02,1.002456000000000041e-01
4.621634000000000020e-01,2.924552999999999736e-01,5.065260000000000318e-01,8.256099999999999550e-02,1.192749000000000031e-01
5.288808999999999871e-01,3.029975999999999781e-01,4.519194000000000266e-01,5.859890000000000237e-02,9.461170000000000690e-02
4.645175000000000276e-01,2.586355000000000182e-01,4.488612000000000157e-01,9.136439999999999839e-02,1.051803999999999933e-01
4.756013000000000046e-01,2.922494999999999954e-01,5.177781999999999663e-01,8.844710000000000072e-02,8.730519999999999947e-02
4.978198999999999819e-01,3.317798000000000136e-01,5.262320999999999804e-01,6.796370000000000189e-02,7.432640000000000080e-02
5.777493999999999685e-01,2.581737000000000060e-01,4.545733000000000135e-01,7.637239999999999307e-02,1.065732999999999958e-01
5.473879999999999857e-01,3.626067000000000040e-01,4.803186999999999873e-01,6.995629999999999904e-02,1.140922000000000047e-01
6.536872999999999712e-01,2.637605000000000088e-01,5.679511000000000420e-01,8.763559999999999406e-02,8.735719999999999597e-02
5.256298999999999833e-01,3.146971000000000074e-01,4.473411999999999944e-01,6.981179999999999330e-02,9.179740000000000122e-02
4.103144000000000235e-01,2.369749999999999912e-01,3.976877999999999802e-01,6.527570000000000594e-02,6.824489999999999723e-02
5.035585000000000200e-01,3.102053000000000171e-01,5.114214999999999733e-01,9.343210000000000404e-02,1.066561000000000037e-01
6.487304999999999877e-01,2.905227000000000226e-01,4.876541999999999821e-01,7.323739999999999417e-02,8.736610000000000209e-02
5.807518000000000402e-01,2.863060000000000049e-01,5.330327000000000259e-01,8.250929999999999376e-02,9.101049999999999418e-02
6.143640000000000212e-01,2.553815999999999864e-01,4.776181999999999928e-01,7.399680000000000146e-02,1.338565999999999923e-01
6.135422000000000375e-01,3.154012999999999955e-01,4.744893000000000027e-01,7.235239999999999727e-02,1.219906999999999936e-01
5.883538999999999852e-01,3.177275999999999989e-01,4.939194000000000084e-01,8.619749999999999635e-02,7.244910000000000239e-02
5.307480999999999449e-01,2.797502000000000044e-01,4.653878000000000181e-01,5.443900000000000128e-02,1.225726000000000038e-01
5.549176999999999582e-01,2.985642000000000018e-01,4.672264999999999890e-01,1.001167000000000029e-01,1.019208999999999948e-01
5.371004000000000334e-01,3.300544999999999729e-01,4.750673000000000257e-01,8.950719999999999510e-02,8.837490000000000623e-02
5.661416999999999700e-01,3.881918999999999786e-01,4.236052000000000151e-01,8.957690000000000097e-02,1.142862000000000045e-01
6.206646000000000107e-01,3.758361000000000063e-01,5.144049000000000538e-01,8.054319999999999535e-02,9.862120000000000608e-02
6.020811000000000357e-01,4.222157000000000271e-01,4.868618000000000112e-01,1.022997999999999963e-01,1.015245000000000036e-01
5.691446999999999479e-01,2.989137000000000044e-01,4.521626000000000256e-01,6.367430000000000312e-02,9.391489999999999561e-02
4.571633999999999975e-01,3.266856000000000204e-01,3.875016000000000016e-01,6.867560000000000331e-02,1.141072000000000058e-01
5.762157999999999447e-01,2.894559999999999911e-01,4.930587000000000164e-01,9.167989999999999473e-02,1.161419000000000062e-01
6.050259000000000054e-01,3.537497000000000003e-01,4.929316000000000253e-01,1.217965000000000020e-01,1.263259999999999939e-01
5.849857000000000529e-01,3.602408000000000277e-01,4.677394000000000274e-01,1.018001999999999935e-01,1.283331000000000055e-01
5.893272000000000510e-01,3.532548999999999828e-01,5.344826000000000299e-01,7.259269999999999612e-02,1.382609999999999950e-01
5.985949999999999882e-01,3.772680999999999951e-01,6.109963999999999951e-01,1.240176999999999946e-01,1.262570000000000081e-01
5.443841000000000374e-01,2.567568000000000072e-01,5.177429000000000059e-01,1.179261999999999949e-01,1.505081000000000058e-01
4.258772000000000113e-01,3.426299999999999901e-01,3.664601000000000108e-01,8.603560000000000374e-02,9.062199999999999422e-02
2.485845999999999889e-01,2.827151999999999998e-01,4.274446000000000079e-01,6.469819999999999738e-02,9.635720000000000396e-02
4.742586999999999775e-01,3.479321000000000219e-01,5.318794000000000022e-01,8.621560000000000334e-02,8.760149999999999881e-02
4.992217999999999933e-01,3.157746000000000164e-01,4.969649999999999901e-01,6.324929999999999441e-02,8.361499999999999488e-02
5.079917000000000460e-01,2.842599000000000098e-01,5.139553000000000038e-01,7.691839999999999788e-02,6.054550000000000209e-02
5.739708999999999506e-01,2.788376000000000188e-01,5.710222000000000353e-01,8.935890000000000499e-02,6.816669999999999674e-02
5.761330999999999536e-01,3.244156000000000262e-01,5.455881999999999676e-01,6.289419999999999733e-02,1.022631999999999985e-01
4.326002999999999932e-01,2.707204999999999750e-01,4.057883999999999936e-01,3.504499999999999976e-02,8.725860000000000560e-02
6.425149999999999473e-01,3.079973999999999767e-01,5.677472000000000074e-01,9.606900000000000162e-02,6.367169999999999774e-02
4.929839999999999778e-01,2.557114999999999805e-01,4.177119000000000248e-01,6.914220000000000088e-02,6.202520000000000255e-02
4.968600000000000239e-01,3.661239000000000021e-01,5.391259999999999941e-01,4.145750000000000129e-02,7.573399999999999577e-02
5.255338000000000509e-01,3.236660000000000093e-01,5.930817000000000450e-01,1.009772000000000031e-01,1.203121999999999941e-01
5.839071999999999596e-01,2.413607999999999865e-01,5.391886999999999652e-01,6.945260000000000322e-02,1.149093999999999949e-01
5.240597000000000172e-01,2.963108999999999882e-01,5.152022000000000546e-01,5.192639999999999756e-02,1.415512999999999910e-01
5.039708000000000521e-01,2.416947999999999874e-01,5.270747999999999545e-01,5.285299999999999720e-02,1.086300000000000043e-01
6.287076000000000331e-01,3.049259000000000275e-01,5.779474999999999474e-01,9.904380000000000128e-02,8.865729999999999444e-02
5.358275999999999595e-01,2.300729999999999997e-01,5.594107000000000385e-01,8.652500000000000469e-02,1.240052999999999989e-01
5.694650999999999463e-01,3.627200999999999897e-01,5.770767999999999454e-01,1.077426999999999968e-01,9.108600000000000030e-02
